league,season,team,player,nation,pos,age,born,90s,performance_crdy,performance_crdr,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won_pct
ITA-Serie A,2425,Bologna,Emil Holm,,,24.0,2000.0,12.6,3,0,0,16,24,1,40,10,21,1,0,0,47,31,20,60.8
ITA-Serie A,2425,Bologna,Estanis,,,20.0,2003.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2425,Bologna,Federico Ravaglia,,,24.0,1999.0,11.7,0,0,0,0,4,0,0,0,0,0,0,0,16,4,0,100.0
ITA-Serie A,2425,Bologna,Giovanni Fabbian,,,21.0,2003.0,11.4,2,0,0,21,22,1,9,2,6,0,0,0,31,19,35,35.2
ITA-Serie A,2425,Bologna,Jens Odgaard,,,25.0,1999.0,21.7,1,0,0,42,44,4,24,9,14,0,0,0,70,43,62,41.0
ITA-Serie A,2425,Bologna,Jesper Karlsson,,,26.0,1998.0,3.3,1,0,0,6,4,1,4,0,0,0,0,0,8,2,4,33.3
ITA-Serie A,2425,Bologna,Jhon Lucumí,,,26.0,1998.0,29.0,8,1,0,22,16,0,4,26,30,0,1,0,176,45,45,50.0
ITA-Serie A,2425,Bologna,Juan Miranda,,,24.0,2000.0,25.3,4,1,0,26,33,2,211,23,18,0,0,0,97,36,33,52.2
ITA-Serie A,2425,Bologna,Kacper Urbanski,,,19.0,2004.0,2.7,2,0,0,5,4,0,8,2,2,0,0,0,16,2,8,20.0
ITA-Serie A,2425,Bologna,Lewis Ferguson,,,24.0,1999.0,10.9,0,0,0,27,20,1,18,5,13,0,0,0,28,16,14,53.3
ITA-Serie A,2425,Bologna,Lorenzo De Silvestri,,,36.0,1988.0,11.8,1,0,0,17,8,1,23,10,6,0,0,0,26,12,16,42.9
ITA-Serie A,2425,Bologna,Martin Erlic,,,26.0,1998.0,3.7,0,0,0,7,7,0,0,2,0,1,0,0,11,10,9,52.6
ITA-Serie A,2425,Bologna,Michel Aebischer,,,27.0,1997.0,8.0,2,0,0,16,16,0,14,7,13,0,0,0,35,5,9,35.7
ITA-Serie A,2425,Bologna,Nicolò Cambiaghi,,,23.0,2000.0,6.9,0,0,0,9,34,0,47,2,10,1,0,0,29,3,8,27.3
ITA-Serie A,2425,Bologna,Nicolò Casale,,,26.0,1998.0,10.0,1,0,0,23,8,0,0,17,5,0,0,1,43,32,23,58.2
ITA-Serie A,2425,Bologna,Nikola Moro,,,26.0,1998.0,13.4,1,0,0,22,9,0,33,13,27,0,0,0,73,17,16,51.5
ITA-Serie A,2425,Bologna,Oussama El Azzouzi,,,23.0,2001.0,0.2,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,
ITA-Serie A,2425,Bologna,Remo Freuler,,,32.0,1992.0,35.6,6,0,0,47,18,1,19,38,40,0,0,0,146,28,28,50.0
ITA-Serie A,2425,Bologna,Riccardo Orsolini,,,27.0,1997.0,20.9,2,0,0,27,46,12,70,8,13,0,0,0,65,23,19,54.8
ITA-Serie A,2425,Bologna,Sam Beukema,,,25.0,1998.0,33.5,1,0,0,28,36,2,8,30,29,0,1,0,135,93,71,56.7
ITA-Serie A,2425,Bologna,Samuel Iling-Junior,,,20.0,2003.0,1.3,0,0,0,2,1,0,9,2,2,0,0,0,8,0,3,0.0
ITA-Serie A,2425,Bologna,Santiago Castro,,,19.0,2004.0,25.5,7,0,0,49,52,9,8,3,10,0,0,1,69,37,68,35.2
ITA-Serie A,2425,Bologna,Stefan Posch,,,27.0,1997.0,7.9,1,0,0,16,17,1,18,5,15,0,0,0,43,13,8,61.9
ITA-Serie A,2425,Bologna,Thijs Dallinga,,,23.0,2000.0,12.8,1,0,0,24,17,8,3,1,5,1,0,0,35,41,36,53.2
ITA-Serie A,2425,Bologna,Tommaso Pobega,,,25.0,1999.0,13.1,6,2,1,33,14,0,8,14,19,1,0,0,45,14,16,46.7
ITA-Serie A,2425,Bologna,Łukasz Skorupski,,,33.0,1991.0,26.3,1,0,0,1,4,0,0,0,0,0,1,0,47,2,1,66.7
ITA-Serie A,2425,Cagliari,Adam Obert,,,21.0,2002.0,12.0,4,0,0,22,7,0,11,23,18,0,0,0,59,25,22,53.2
ITA-Serie A,2425,Cagliari,Alen Sherri,,,26.0,1997.0,6.9,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,
ITA-Serie A,2425,Cagliari,Alessandro Deiola,,,28.0,1995.0,15.9,6,0,0,32,11,0,14,13,20,0,0,0,68,37,29,56.1
ITA-Serie A,2425,Cagliari,Antoine Makoumbou,,,26.0,1998.0,23.9,4,1,1,27,15,0,7,17,23,0,1,0,109,4,18,18.2
ITA-Serie A,2425,Cagliari,Elia Caprile,,,22.0,2001.0,18.0,0,0,0,0,6,0,0,0,0,0,0,0,16,4,0,100.0
ITA-Serie A,2425,Cagliari,Florinel Coman,,,26.0,1998.0,2.9,2,0,0,8,9,0,2,1,3,0,0,0,12,4,2,66.7
ITA-Serie A,2425,Cagliari,Gabriele Zappa,,,24.0,1999.0,34.0,4,0,0,25,18,0,72,23,23,0,0,0,123,21,27,43.8
ITA-Serie A,2425,Cagliari,Gianluca Gaetano,,,24.0,2000.0,11.2,0,0,0,16,13,4,24,6,8,0,0,0,34,10,20,33.3
ITA-Serie A,2425,Cagliari,Gianluca Lapadula,,,34.0,1990.0,3.4,1,0,0,9,1,1,3,0,0,0,0,0,5,11,8,57.9
ITA-Serie A,2425,Cagliari,Giuseppe Ciocci,,,22.0,2002.0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2425,Cagliari,José Luis Palomino,,,34.0,1990.0,12.0,3,0,0,11,2,0,0,22,15,0,1,0,50,16,12,57.1
ITA-Serie A,2425,Cagliari,Kingstone Mutandwa,,,21.0,2003.0,1.4,0,0,0,7,1,0,1,0,0,0,0,0,6,3,4,42.9
ITA-Serie A,2425,Cagliari,Leonardo Pavoletti,,,35.0,1988.0,4.9,5,0,0,25,7,7,0,0,0,0,0,0,9,56,44,56.0
ITA-Serie A,2425,Cagliari,Mateusz Wieteska,,,27.0,1997.0,2.0,1,0,0,4,0,0,0,7,0,0,1,0,11,2,7,22.2
ITA-Serie A,2425,Cagliari,Matteo Prati,,,20.0,2003.0,6.3,1,0,0,8,6,0,5,7,4,0,0,0,24,1,6,14.3
ITA-Serie A,2425,Cagliari,Mattia Felici,,,23.0,2001.0,10.3,1,0,0,18,17,4,25,7,12,0,1,0,51,7,10,41.2
ITA-Serie A,2425,Cagliari,Michel Ndary Adopo,,,24.0,2000.0,26.8,5,1,1,29,16,0,8,27,32,0,0,0,135,29,24,54.7
ITA-Serie A,2425,Cagliari,Nadir Zortea,,,25.0,1999.0,30.1,2,0,0,33,22,1,119,19,14,0,1,0,96,17,30,36.2
ITA-Serie A,2425,Cagliari,Nicola Pintus,,,19.0,2005.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2425,Cagliari,Nicolas Viola,,,34.0,1989.0,14.1,2,0,0,20,34,8,79,3,7,0,0,0,52,21,24,46.7
ITA-Serie A,2425,Cagliari,Paulo Azzi,,,30.0,1994.0,4.7,2,0,0,5,3,0,22,5,9,0,0,0,24,6,5,54.5
ITA-Serie A,2425,Cagliari,Roberto Piccoli,,,23.0,2001.0,34.7,6,0,0,60,54,23,8,3,9,2,0,0,54,110,147,42.8
ITA-Serie A,2425,Cagliari,Răzvan Marin,,,28.0,1996.0,15.6,4,0,0,25,13,0,77,2,13,0,0,0,70,9,17,34.6
ITA-Serie A,2425,Cagliari,Sebastiano Luperto,,,27.0,1996.0,36.0,4,0,0,23,20,1,8,33,27,0,1,0,139,61,54,53.0
ITA-Serie A,2425,Cagliari,Simone Scuffet,,,28.0,1996.0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,17,3,1,75.0
ITA-Serie A,2425,Cagliari,Tommaso Augello,,,29.0,1994.0,30.1,3,0,0,15,11,3,207,16,28,0,0,0,135,49,22,69.0
ITA-Serie A,2425,Cagliari,Yerry Mina,,,29.0,1994.0,28.5,6,1,1,40,58,2,1,37,32,0,0,0,158,94,50,65.3
ITA-Serie A,2425,Cagliari,Zito Luvumbo,,,22.0,2002.0,17.8,2,0,0,38,51,11,65,4,6,0,0,0,50,6,17,26.1
ITA-Serie A,2425,Como,Alberto Cerri,,,28.0,1996.0,1.0,0,0,0,3,1,2,0,0,0,0,0,0,3,4,4,50.0
ITA-Serie A,2425,Como,Alberto Dossena,,,25.0,1998.0,20.3,1,1,0,22,16,0,1,22,20,0,2,0,68,59,24,71.1
ITA-Serie A,2425,Como,Alberto Moreno,,,32.0,1992.0,19.2,4,0,0,17,14,1,49,14,11,0,0,0,74,11,20,35.5
ITA-Serie A,2425,Como,Alessandro Gabrielloni,,,30.0,1994.0,1.6,1,0,0,6,4,1,1,0,0,0,0,0,12,3,11,21.4
ITA-Serie A,2425,Como,Alessio Iovine,,,33.0,1991.0,4.3,2,0,0,5,6,0,17,3,2,0,0,0,16,2,7,22.2
ITA-Serie A,2425,Como,Ali Jasim,,,20.0,2004.0,0.1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,100.0
ITA-Serie A,2425,Como,Alieu Fadera,,,22.0,2001.0,18.3,2,1,0,40,50,14,39,12,47,0,0,0,95,11,15,42.3
ITA-Serie A,2425,Como,Anastasios Douvikas,,,24.0,1999.0,6.4,1,0,0,13,17,1,2,1,2,0,0,0,11,8,19,29.6
ITA-Serie A,2425,Como,Andrea Belotti,,,30.0,1993.0,6.6,1,0,0,9,19,5,5,1,5,0,0,0,17,18,26,40.9
ITA-Serie A,2425,Como,Assane Diao,,,18.0,2005.0,13.9,2,0,0,20,49,6,12,3,14,0,0,0,41,16,34,32.0
ITA-Serie A,2425,Como,Ben Lhassine Kone,,,24.0,2000.0,0.6,1,0,0,1,1,0,0,1,2,0,0,0,7,0,1,0.0
ITA-Serie A,2425,Como,Daniele Baselli,,,32.0,1992.0,0.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0
ITA-Serie A,2425,Como,Dele Alli,,,28.0,1996.0,0.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2425,Como,Edoardo Goldaniga,,,30.0,1993.0,28.1,12,1,1,44,36,4,9,33,21,0,0,0,74,52,35,59.8
ITA-Serie A,2425,Como,Emil Audero,,,27.0,1997.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,12,2,1,66.7
ITA-Serie A,2425,Como,Federico Barba,,,30.0,1993.0,4.8,0,0,0,3,1,0,3,4,2,0,0,0,19,5,8,38.5
ITA-Serie A,2425,Como,Fellipe Jack,,,18.0,2006.0,1.9,2,0,0,5,1,0,0,4,4,0,0,0,4,4,3,57.1
ITA-Serie A,2425,Como,Gabriel Strefezza,,,27.0,1997.0,29.1,5,0,0,46,71,2,123,13,39,0,0,0,108,10,24,29.4
ITA-Serie A,2425,Como,Ignace Van Der Brempt,,,22.0,2002.0,14.0,3,0,0,21,15,0,20,17,32,0,0,0,59,18,15,54.5
ITA-Serie A,2425,Como,Ivan Smolčić,,,23.0,2000.0,7.0,2,0,0,11,5,0,4,10,9,0,1,0,27,11,10,52.4
ITA-Serie A,2425,Como,Jean Butez,,,29.0,1995.0,18.5,0,0,0,1,2,0,0,0,0,0,1,0,43,6,0,100.0
ITA-Serie A,2425,Como,Jonathan Ikone,,,26.0,1998.0,6.0,1,0,0,3,7,2,1,0,9,0,0,0,18,4,1,80.0
ITA-Serie A,2425,Como,Luca Mazzitelli,,,28.0,1995.0,3.7,1,0,0,9,4,0,12,3,6,0,0,0,14,2,6,25.0
ITA-Serie A,2425,Como,Lucas Da Cunha,,,23.0,2001.0,29.0,4,0,0,21,29,1,102,17,25,0,0,0,157,16,25,39.0
ITA-Serie A,2425,Como,Marc-Oliver Kempf,,,29.0,1995.0,29.1,6,1,1,21,20,0,4,33,20,0,0,0,106,108,39,73.5
ITA-Serie A,2425,Como,Marco Sala,,,25.0,1999.0,2.9,3,0,0,5,1,0,9,1,6,0,0,0,11,1,2,33.3
ITA-Serie A,2425,Como,Matthias Braunöder,,,22.0,2002.0,3.0,3,1,1,10,5,0,0,2,4,0,0,0,8,1,4,20.0
ITA-Serie A,2425,Como,Maxence Caqueret,,,24.0,2000.0,12.1,4,0,0,17,11,1,16,7,21,0,0,0,69,3,10,23.1
ITA-Serie A,2425,Como,Máximo Perrone,,,21.0,2003.0,20.6,6,0,0,26,13,0,4,20,27,0,0,0,96,11,14,44.0
ITA-Serie A,2425,Como,Mërgim Vojvoda,,,29.0,1995.0,8.0,2,0,0,8,2,1,26,3,6,0,0,0,28,6,6,50.0
ITA-Serie A,2425,Como,Nicolás Paz,,,19.0,2004.0,29.9,6,0,0,47,33,2,41,21,33,0,1,0,118,31,23,57.4
ITA-Serie A,2425,Como,Oliver Abildgaard,,,28.0,1996.0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2425,Como,Patrick Cutrone,,,26.0,1998.0,22.7,1,0,0,23,28,20,30,5,11,1,0,0,54,23,66,25.8
ITA-Serie A,2425,Como,Pepe Reina,,,41.0,1982.0,11.5,0,1,0,1,1,0,0,0,0,0,0,0,11,1,0,100.0
ITA-Serie A,2425,Como,Sergi Roberto,,,32.0,1992.0,7.7,4,0,0,7,14,0,6,9,8,0,2,0,48,7,9,43.8
ITA-Serie A,2425,Como,Simone Verdi,,,32.0,1992.0,1.3,1,0,0,1,1,0,14,0,2,0,0,0,5,0,0,
ITA-Serie A,2425,Como,Yannik Engelhardt,,,23.0,2001.0,12.9,4,0,0,21,20,1,1,11,12,0,0,0,62,11,9,55.0
ITA-Serie A,2425,Como,Álex Valle,,,20.0,2004.0,11.4,2,0,0,14,18,1,16,8,12,0,0,0,51,6,15,28.6
ITA-Serie A,2425,Empoli,Alberto Grassi,,,29.0,1995.0,24.5,8,0,0,28,34,1,10,33,21,1,0,0,124,29,21,58.0
ITA-Serie A,2425,Empoli,Ardian Ismajli,,,27.0,1996.0,27.9,3,0,0,21,29,0,0,56,23,0,0,0,83,77,54,58.8
ITA-Serie A,2425,Empoli,Christian Kouamé,,,26.0,1997.0,5.6,0,0,0,7,15,2,2,0,4,0,0,0,18,48,24,66.7
ITA-Serie A,2425,Empoli,Devis Vásquez,,,26.0,1998.0,32.0,2,0,0,1,4,0,0,0,0,0,1,0,43,8,1,88.9
ITA-Serie A,2425,Empoli,Emmanuel Ekong,,,22.0,2002.0,2.1,1,0,0,3,5,1,0,1,3,0,0,0,10,2,7,22.2
ITA-Serie A,2425,Empoli,Emmanuel Gyasi,,,30.0,1994.0,35.7,5,0,0,56,21,14,37,11,29,0,0,1,135,43,68,38.7
ITA-Serie A,2425,Empoli,Faustino Anjorin,,,22.0,2001.0,12.4,3,0,0,24,19,0,17,13,13,0,1,0,65,9,15,37.5
ITA-Serie A,2425,Empoli,Francesco Caputo,,,36.0,1987.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
ITA-Serie A,2425,Empoli,Giuseppe Pezzella,,,26.0,1997.0,32.0,7,0,0,49,33,6,178,15,31,0,1,0,88,36,19,65.5
ITA-Serie A,2425,Empoli,Ismael Konate,,,18.0,2006.0,1.3,0,0,0,5,2,0,1,0,2,0,0,0,3,5,8,38.5
ITA-Serie A,2425,Empoli,Jacopo Bacci,,,19.0,2005.0,0.3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,100.0
ITA-Serie A,2425,Empoli,Jacopo Fazzini,,,21.0,2003.0,15.4,1,1,0,23,32,4,32,6,19,0,0,0,70,19,24,44.2
ITA-Serie A,2425,Empoli,Jacopo Seghetti,,,19.0,2005.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2425,Empoli,Junior Sambia,,,27.0,1996.0,4.3,0,0,0,6,9,0,28,2,10,0,0,0,18,7,7,50.0
ITA-Serie A,2425,Empoli,Liam Henderson,,,28.0,1996.0,26.0,10,0,0,83,23,2,98,15,22,0,0,0,89,13,20,39.4
ITA-Serie A,2425,Empoli,Liberato Cacace,,,23.0,2000.0,24.8,6,0,0,27,17,5,102,22,25,0,0,0,98,41,51,44.6
ITA-Serie A,2425,Empoli,Lorenzo Colombo,,,22.0,2002.0,24.8,5,1,1,46,41,6,10,2,14,0,0,0,73,53,121,30.5
ITA-Serie A,2425,Empoli,Lorenzo Tosto,,,18.0,2006.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2425,Empoli,Luca Marianucci,,,20.0,2004.0,11.9,0,1,0,11,5,0,7,19,12,0,0,0,43,28,33,45.9
ITA-Serie A,2425,Empoli,Marco Silvestri,,,33.0,1991.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0
ITA-Serie A,2425,Empoli,Mattia De Sciglio,,,31.0,1992.0,8.5,0,0,0,8,5,0,7,8,13,0,0,0,27,6,2,75.0
ITA-Serie A,2425,Empoli,Mattia Viti,,,22.0,2002.0,28.6,3,0,0,30,29,1,0,48,45,0,0,0,97,61,52,54.0
ITA-Serie A,2425,Empoli,Nicolas Haas,,,28.0,1996.0,3.2,1,0,0,11,3,0,0,4,8,0,0,0,19,3,5,37.5
ITA-Serie A,2425,Empoli,Ola Solbakken,,,25.0,1998.0,8.4,2,0,0,8,2,2,7,2,4,0,0,0,19,9,19,32.1
ITA-Serie A,2425,Empoli,Petar Stojanović,,,28.0,1995.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
ITA-Serie A,2425,Empoli,Pietro Pellegri,,,23.0,2001.0,4.6,2,0,0,10,5,1,3,0,2,0,0,0,15,3,20,13.0
ITA-Serie A,2425,Empoli,Saba Goglichidze,,,20.0,2004.0,28.2,3,1,0,26,34,1,5,33,37,0,0,0,108,28,54,34.1
ITA-Serie A,2425,Empoli,Sebastian Walukiewicz,,,24.0,2000.0,2.0,0,0,0,4,0,0,2,1,0,0,0,0,6,5,3,62.5
ITA-Serie A,2425,Empoli,Sebastiano Esposito,,,22.0,2002.0,25.9,1,0,0,47,56,10,55,12,29,2,0,0,106,26,56,31.7
ITA-Serie A,2425,Empoli,Szymon Żurkowski,,,26.0,1997.0,1.2,0,0,0,2,1,0,0,1,4,0,0,0,10,0,0,
ITA-Serie A,2425,Empoli,Thomas Campaniello,,,16.0,2008.0,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,25.0
ITA-Serie A,2425,Empoli,Tyronne Ebuehi,,,28.0,1995.0,0.8,0,0,0,0,2,0,2,2,2,0,0,0,6,3,2,60.0
ITA-Serie A,2425,Empoli,Viktor Kovalenko,,,28.0,1996.0,0.9,0,0,0,2,2,0,1,0,1,0,0,0,3,3,3,50.0
ITA-Serie A,2425,Empoli,Youssef Maleh,,,25.0,1998.0,16.8,5,1,1,32,29,1,16,16,23,0,0,0,96,9,18,33.3
ITA-Serie A,2425,Fiorentina,Albert Guðmundsson,,,27.0,1997.0,14.1,2,0,0,13,18,3,24,6,5,1,0,0,53,4,12,25.0
ITA-Serie A,2425,Fiorentina,Alessandro Bianco,,,21.0,2002.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
ITA-Serie A,2425,Fiorentina,Amir Richardson,,,22.0,2002.0,11.4,6,0,0,30,19,1,5,6,13,0,0,0,51,19,16,54.3
ITA-Serie A,2425,Fiorentina,Andrea Colpani,,,25.0,1999.0,15.9,1,0,0,21,24,1,33,8,9,0,0,0,46,10,15,40.0
ITA-Serie A,2425,Fiorentina,Antonín Barák,,,29.0,1994.0,0.6,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0
ITA-Serie A,2425,Fiorentina,Cher Ndour,,,20.0,2004.0,4.5,1,0,0,6,7,0,7,2,1,0,0,0,20,14,14,50.0
ITA-Serie A,2425,Fiorentina,Christian Kouamé,,,26.0,1997.0,6.9,1,0,0,13,14,2,6,2,8,0,0,0,20,29,19,60.4
ITA-Serie A,2425,Fiorentina,Cristiano Biraghi,,,31.0,1992.0,4.8,1,0,0,4,7,0,30,4,4,0,0,0,10,2,3,40.0
ITA-Serie A,2425,Fiorentina,Danilo Cataldi,,,29.0,1994.0,19.0,1,0,0,15,20,0,21,22,16,0,0,0,114,6,5,54.5
ITA-Serie A,2425,Fiorentina,David de Gea,,,33.0,1990.0,34.0,1,0,0,0,2,0,0,0,0,0,0,0,26,6,0,100.0
ITA-Serie A,2425,Fiorentina,Dodô,,,25.0,1998.0,33.6,8,0,0,24,60,2,142,34,29,2,0,0,183,12,16,42.9
ITA-Serie A,2425,Fiorentina,Edoardo Bove,,,22.0,2002.0,9.3,3,0,0,15,21,0,2,6,17,1,0,0,45,11,15,42.3
ITA-Serie A,2425,Fiorentina,Fabiano Parisi,,,23.0,2000.0,11.7,3,0,0,16,25,0,12,17,17,0,0,0,64,13,17,43.3
ITA-Serie A,2425,Fiorentina,Jonathan Ikone,,,26.0,1998.0,3.7,0,0,0,3,7,0,1,1,2,0,0,0,19,0,6,0.0
ITA-Serie A,2425,Fiorentina,Luca Ranieri,,,25.0,1999.0,33.1,7,0,0,24,22,1,9,27,24,0,1,0,95,48,56,46.2
ITA-Serie A,2425,Fiorentina,Lucas Beltrán,,,23.0,2001.0,20.7,6,0,0,31,48,4,7,5,10,1,0,0,59,32,53,37.6
ITA-Serie A,2425,Fiorentina,Lucas Martínez Quarta,,,28.0,1996.0,3.9,1,0,0,8,2,0,0,3,7,0,0,0,13,12,10,54.5
ITA-Serie A,2425,Fiorentina,Maat Daniel Caprini,,,18.0,2006.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0
ITA-Serie A,2425,Fiorentina,Marin Pongračić,,,26.0,1997.0,14.4,3,1,1,26,7,0,1,12,13,0,0,1,73,25,11,69.4
ITA-Serie A,2425,Fiorentina,Matias Moreno,,,20.0,2003.0,1.6,0,0,0,4,0,0,2,1,8,0,1,0,5,3,4,42.9
ITA-Serie A,2425,Fiorentina,Michael Folorunsho,,,26.0,1998.0,7.2,5,0,0,15,23,0,21,4,12,0,0,0,29,16,11,59.3
ITA-Serie A,2425,Fiorentina,Michael Kayode,,,20.0,2004.0,1.4,0,0,0,1,2,0,6,2,1,0,0,0,6,2,0,100.0
ITA-Serie A,2425,Fiorentina,Moise Kean,,,24.0,2000.0,29.1,5,0,0,40,51,56,8,5,5,0,1,0,52,51,48,51.5
ITA-Serie A,2425,Fiorentina,Nicolò Fagioli,,,23.0,2001.0,10.7,0,0,0,8,14,0,27,5,10,0,0,0,46,1,4,20.0
ITA-Serie A,2425,Fiorentina,Nicolò Zaniolo,,,25.0,1999.0,3.8,2,1,0,11,15,3,4,0,1,0,0,0,11,3,9,25.0
ITA-Serie A,2425,Fiorentina,Pablo Marí,,,30.0,1993.0,12.2,2,0,0,14,5,0,0,25,9,0,0,0,39,31,12,72.1
ITA-Serie A,2425,Fiorentina,Pietro Comuzzo,,,19.0,2005.0,23.4,5,0,0,24,12,0,3,29,21,0,0,0,86,63,43,59.4
ITA-Serie A,2425,Fiorentina,Pietro Terracciano,,,34.0,1990.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
ITA-Serie A,2425,Fiorentina,Riccardo Sottil,,,25.0,1999.0,9.3,1,0,0,7,33,1,41,4,4,1,0,0,44,4,9,30.8
ITA-Serie A,2425,Fiorentina,Robin Gosens,,,30.0,1994.0,27.0,6,0,0,24,23,9,63,18,31,0,0,0,69,71,43,62.3
ITA-Serie A,2425,Fiorentina,Rolando Mandragora,,,27.0,1997.0,20.6,7,0,0,18,39,2,39,15,13,0,0,0,61,14,16,46.7
ITA-Serie A,2425,Fiorentina,Sofyan Amrabat,,,27.0,1996.0,2.0,0,0,0,4,1,0,3,0,2,0,0,0,7,1,1,50.0
ITA-Serie A,2425,Fiorentina,Tommaso Rubino,,,17.0,2006.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
ITA-Serie A,2425,Fiorentina,Yacine Adli,,,24.0,2000.0,13.5,3,1,1,9,20,0,63,6,19,0,0,0,77,5,16,23.8
ITA-Serie A,2425,Genoa,Aarón Martín,,,27.0,1997.0,34.3,5,0,0,38,28,4,256,19,47,0,1,0,146,20,33,37.7
ITA-Serie A,2425,Genoa,Alan Matturro,,,19.0,2004.0,10.0,2,0,0,10,5,2,8,14,6,0,1,0,26,16,16,50.0
ITA-Serie A,2425,Genoa,Alessandro Marcandalli,,,21.0,2002.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,100.0
ITA-Serie A,2425,Genoa,Alessandro Vogliacco,,,25.0,1998.0,7.9,3,0,0,12,2,0,11,9,3,0,1,0,20,11,8,57.9
ITA-Serie A,2425,Genoa,Alessandro Zanoli,,,23.0,2000.0,19.0,3,0,0,17,19,1,65,12,20,0,0,0,60,19,19,50.0
ITA-Serie A,2425,Genoa,Andrea Pinamonti,,,25.0,1999.0,31.7,4,0,0,21,43,16,17,1,6,0,0,0,53,83,111,42.8
ITA-Serie A,2425,Genoa,Benjamin Siegrist,,,32.0,1992.0,1.7,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,
ITA-Serie A,2425,Genoa,Brooke Norton-Cuffy,,,20.0,2004.0,8.0,0,0,0,7,3,0,12,3,7,0,0,0,26,12,16,42.9
ITA-Serie A,2425,Genoa,Caleb Ekuban,,,30.0,1994.0,6.2,1,0,0,15,9,5,3,1,3,0,0,0,20,12,19,38.7
ITA-Serie A,2425,Genoa,Daniele Sommariva,,,27.0,1997.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
ITA-Serie A,2425,Genoa,David Akpan Ankeye,,,22.0,2002.0,0.5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0.0
ITA-Serie A,2425,Genoa,Emil Bohinen,,,25.0,1999.0,1.8,0,0,0,3,3,0,0,1,4,0,0,0,9,2,1,66.7
ITA-Serie A,2425,Genoa,Fabio Miretti,,,20.0,2003.0,18.6,2,0,0,23,53,2,61,7,15,0,0,0,85,11,23,32.4
ITA-Serie A,2425,Genoa,Federico Accornero,,,20.0,2004.0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0
ITA-Serie A,2425,Genoa,Filippo Melegoni,,,25.0,1999.0,1.0,0,0,0,0,1,0,2,0,1,0,0,0,2,1,0,100.0
ITA-Serie A,2425,Genoa,Gastón Pereiro,,,29.0,1995.0,0.3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,50.0
ITA-Serie A,2425,Genoa,Honest Ahanor,,,16.0,2008.0,3.0,0,0,0,2,8,0,4,1,5,0,0,0,14,5,3,62.5
ITA-Serie A,2425,Genoa,Jean Onana,,,24.0,2000.0,3.4,1,0,0,12,2,0,1,4,6,0,0,0,13,6,10,37.5
ITA-Serie A,2425,Genoa,Jeff Ekhator,,,17.0,2006.0,8.5,1,0,0,15,13,3,10,2,4,0,0,0,32,15,32,31.9
ITA-Serie A,2425,Genoa,Johan Vásquez,,,25.0,1998.0,33.8,9,0,0,31,32,1,7,50,31,1,1,0,122,93,75,55.4
ITA-Serie A,2425,Genoa,Junior Messias,,,33.0,1991.0,9.4,1,0,0,8,21,0,22,6,7,0,0,0,39,14,26,35.0
ITA-Serie A,2425,Genoa,Koni De Winter,,,22.0,2002.0,23.7,6,0,0,43,14,1,4,25,19,0,2,0,114,74,34,68.5
ITA-Serie A,2425,Genoa,Lior Kasa,,,18.0,2005.0,2.6,2,0,0,4,3,0,2,3,4,0,0,0,14,1,3,25.0
